domain	utterance	seqlogical
weather	Is it raining in Portland, Oregon?	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE raining ] in [SL:LOCATION Portland , Oregon ] ? ]
weather	How many inches of snow fell in Philadelphia?	[IN:GET_WEATHER How many inches of [SL:WEATHER_ATTRIBUTE snow ] fell in [SL:LOCATION Philadelphia ] ? ]
weather	How dry will it be at 4pm?	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE dry ] will it be [SL:DATE_TIME at 4 pm ] ? ]
weather	Should I bring a poncho?	[IN:GET_WEATHER Should I bring a [SL:WEATHER_ATTRIBUTE poncho ] ? ]
weather	Can you tell me how hot it is in celsius please	[IN:GET_WEATHER Can you tell me how [SL:WEATHER_ATTRIBUTE hot ] it is in [SL:WEATHER_TEMPERATURE_UNIT celsius ] please ]
weather	Will it rain tomorrow?	[IN:GET_WEATHER Will it [SL:WEATHER_ATTRIBUTE rain ] [SL:DATE_TIME tomorrow ] ? ]
weather	Is it going to be windy this afternoon?	[IN:GET_WEATHER Is it going to be [SL:WEATHER_ATTRIBUTE windy ] [SL:DATE_TIME this afternoon ] ? ]
weather	I need you to check what the weather will be like on 6th July in Bristol.	[IN:GET_WEATHER I need you to check what the weather will be like [SL:DATE_TIME on 6th July ] in [SL:LOCATION Bristol ] . ]
weather	Give me an overview of the weather today in Miami	[IN:GET_WEATHER Give me an overview of the weather [SL:DATE_TIME today ] in [SL:LOCATION Miami ] ]
weather	How much snow are they calling for?	[IN:GET_WEATHER How much [SL:WEATHER_ATTRIBUTE snow ] are they calling for ? ]
weather	Will it be around 5 in degrees Celsius at Shanghai	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE around ] [SL:WEATHER_ATTRIBUTE 5 ] in degrees [SL:WEATHER_TEMPERATURE_UNIT Celsius ] at [SL:LOCATION Shanghai ] ]
weather	Could you please give weather information for Italy	[IN:GET_WEATHER Could you please give weather information for [SL:LOCATION Italy ] ]
weather	Will there be a tornado today?	[IN:GET_WEATHER Will there be a [SL:WEATHER_ATTRIBUTE tornado ] [SL:DATE_TIME today ] ? ]
weather	Is Adelaide cold today?	[IN:GET_WEATHER Is [SL:LOCATION Adelaide ] [SL:WEATHER_ATTRIBUTE cold ] [SL:DATE_TIME today ] ? ]
weather	What time is the storm coming?	[IN:GET_WEATHER What time is the [SL:WEATHER_ATTRIBUTE storm ] coming ? ]
weather	Is there supposed to be a hurricane heading to our state?	[IN:UNSUPPORTED_WEATHER Is there supposed to be a [SL:WEATHER_ATTRIBUTE hurricane ] heading to our state ? ]
weather	Should I grab an extra leather for tonight?	[IN:GET_WEATHER Should I grab an extra [SL:WEATHER_ATTRIBUTE leather ] [SL:DATE_TIME for tonight ] ? ]
weather	How many degrees celsius is it now?	[IN:GET_WEATHER How many degrees [SL:WEATHER_TEMPERATURE_UNIT celsius ] is it now ? ]
weather	Tell me the weather forecast for Sunday.	[IN:GET_WEATHER Tell me the weather forecast [SL:DATE_TIME for Sunday ] . ]
weather	Are there any named hurricanes in Fl	[IN:UNSUPPORTED_WEATHER Are there any named [SL:WEATHER_ATTRIBUTE hurricanes ] in [SL:LOCATION Fl ] ]
weather	I want to know the weather in Queensland.	[IN:GET_WEATHER I want to know the weather in [SL:LOCATION Queensland ] . ]
weather	What is the weather next week	[IN:GET_WEATHER What is the weather [SL:DATE_TIME next week ] ]
weather	is it going to be hot today	[IN:GET_WEATHER is it going to be [SL:WEATHER_ATTRIBUTE hot ] [SL:DATE_TIME today ] ]
weather	When does the sun set tonight	[IN:GET_SUNSET When does the sun set [SL:DATE_TIME tonight ] ]
weather	Let's have the current weather in Spain.	[IN:GET_WEATHER Let 's have the current weather in [SL:LOCATION Spain ] . ]
weather	do I need an umbrella	[IN:GET_WEATHER do I need an [SL:WEATHER_ATTRIBUTE umbrella ] ]
weather	How much snow did we get today?	[IN:GET_WEATHER How much [SL:WEATHER_ATTRIBUTE snow ] did we get [SL:DATE_TIME today ] ? ]
weather	What is highest snow total ever recorded	[IN:UNSUPPORTED_WEATHER What is highest [SL:WEATHER_ATTRIBUTE snow ] total ever recorded ]
weather	What is the average first day of snowfall in Oxford, MIchigan	[IN:GET_WEATHER What is the average first day of [SL:WEATHER_ATTRIBUTE snowfall ] in [SL:LOCATION Oxford , MIchigan ] ]
weather	Inform me of what the weather will be like tomorrow, at 2pm in France.	[IN:GET_WEATHER Inform me of what the weather will be like [SL:DATE_TIME tomorrow , at 2 pm ] in [SL:LOCATION France ] . ]
weather	Is it supposed to be very hot and humid today?	[IN:GET_WEATHER Is it supposed to be very [SL:WEATHER_ATTRIBUTE hot ] and [SL:WEATHER_ATTRIBUTE humid ] [SL:DATE_TIME today ] ? ]
weather	days of rain for last march	[IN:UNSUPPORTED_WEATHER days of [SL:WEATHER_ATTRIBUTE rain ] [SL:DATE_TIME for last march ] ]
weather	Whats the weather going to be like in Coledale on Saturday	[IN:GET_WEATHER Whats the weather going to be like in [SL:LOCATION Coledale ] [SL:DATE_TIME on Saturday ] ]
weather	What is the weather for New Jersey on Christmas day?	[IN:GET_WEATHER What is the weather for [SL:LOCATION New Jersey ] [SL:DATE_TIME on Christmas day ] ? ]
weather	Is it going to snow?	[IN:GET_WEATHER Is it going to [SL:WEATHER_ATTRIBUTE snow ] ? ]
weather	what's the weather going to be like this sunday at noon	[IN:GET_WEATHER what 's the weather going to be like [SL:DATE_TIME this sunday at noon ] ]
weather	is it going to be cloudy tonight	[IN:GET_WEATHER is it going to be [SL:WEATHER_ATTRIBUTE cloudy ] [SL:DATE_TIME tonight ] ]
weather	What's the weather like in Colorado in October?	[IN:GET_WEATHER What 's the weather like in [SL:LOCATION Colorado ] [SL:DATE_TIME in October ] ? ]
weather	will I need an umbrella	[IN:GET_WEATHER will I need an [SL:WEATHER_ATTRIBUTE umbrella ] ]
weather	should i wear shorts	[IN:GET_WEATHER should i wear [SL:WEATHER_ATTRIBUTE shorts ] ]
weather	What's the high for today?	[IN:GET_WEATHER What 's the high [SL:DATE_TIME for today ] ? ]
weather	is there a current wind advisory in North Carolina	[IN:GET_WEATHER is there a current wind advisory in [SL:LOCATION North Carolina ] ]
weather	What is the weather like in Europe in August	[IN:UNSUPPORTED_WEATHER What is the weather like in Europe [SL:DATE_TIME in August ] ]
weather	Do I need to bring a jacket today?	[IN:GET_WEATHER Do I need to bring a [SL:WEATHER_ATTRIBUTE jacket ] [SL:DATE_TIME today ] ? ]
weather	Weather forecast for Melbourne, please	[IN:GET_WEATHER Weather forecast for [SL:LOCATION Melbourne ] , please ]
weather	what is today's temp at 3 pm	[IN:GET_WEATHER what is [SL:DATE_TIME today ] 's temp [SL:DATE_TIME at 3 pm ] ]
weather	What's the weather in Wentz Run park today at 9am?	[IN:GET_WEATHER What 's the weather in [SL:LOCATION Wentz Run park ] [SL:DATE_TIME today at 9 am ] ? ]
weather	What will the temperature be tomorrow morning	[IN:GET_WEATHER What will the temperature be [SL:DATE_TIME tomorrow morning ] ]
weather	what is the weather in troy mo right now?	[IN:GET_WEATHER what is the weather in [SL:LOCATION troy mo ] right now ? ]
weather	It is going to hail tomorrow?	[IN:GET_WEATHER It is going to [SL:WEATHER_ATTRIBUTE hail ] [SL:DATE_TIME tomorrow ] ? ]
weather	What is the weather in Spain?	[IN:GET_WEATHER What is the weather in [SL:LOCATION Spain ] ? ]
weather	Can I have the weather for Thanksgiving?	[IN:GET_WEATHER Can I have the weather [SL:DATE_TIME for Thanksgiving ] ? ]
weather	should I bring my umbrella	[IN:GET_WEATHER should I bring my [SL:WEATHER_ATTRIBUTE umbrella ] ]
weather	Look up Yorkshire weather forecast	[IN:GET_WEATHER Look up [SL:LOCATION Yorkshire ] weather forecast ]
weather	How much rainfall	[IN:GET_WEATHER How much [SL:WEATHER_ATTRIBUTE rainfall ] ]
weather	any chance of rain on saturday	[IN:GET_WEATHER any chance of [SL:WEATHER_ATTRIBUTE rain ] [SL:DATE_TIME on saturday ] ]
weather	Should I take an umbrella with me today?	[IN:GET_WEATHER Should I take an [SL:WEATHER_ATTRIBUTE umbrella ] with me [SL:DATE_TIME today ] ? ]
weather	How many inches of snow do they have at Perfect North ski resort	[IN:GET_WEATHER How many inches of [SL:WEATHER_ATTRIBUTE snow ] do they have at [SL:LOCATION Perfect North ski resort ] ]
weather	What is the lowest average temperature in Chicago in February	[IN:UNSUPPORTED_WEATHER What is the lowest average [SL:DATE_TIME temperature ] in [SL:LOCATION Chicago ] [SL:DATE_TIME in February ] ]
weather	how does it feel outside?	[IN:GET_WEATHER how does it feel outside ? ]
weather	Should I take my umbrella tonight	[IN:GET_WEATHER Should I take my [SL:WEATHER_ATTRIBUTE umbrella ] [SL:DATE_TIME tonight ] ]
weather	what is the low temperature for today	[IN:GET_WEATHER what is the low temperature [SL:DATE_TIME for today ] ]
weather	What is this afternoon's forecast?	[IN:GET_WEATHER What is [SL:DATE_TIME this afternoon ] 's forecast ? ]
weather	What is the highest temperature for today in Atlanta?	[IN:GET_WEATHER What is the highest temperature [SL:DATE_TIME for today ] in [SL:LOCATION Atlanta ] ? ]
weather	Will it rain on Tuesday?	[IN:GET_WEATHER Will it [SL:WEATHER_ATTRIBUTE rain ] [SL:DATE_TIME on Tuesday ] ? ]
weather	what is the temperature going be this evening	[IN:GET_WEATHER what is the temperature going be [SL:DATE_TIME this evening ] ]
weather	What's the forecast for Wales?	[IN:GET_WEATHER What 's the forecast for [SL:LOCATION Wales ] ? ]
weather	Will it rain on thursday?	[IN:GET_WEATHER Will it [SL:WEATHER_ATTRIBUTE rain ] [SL:DATE_TIME on thursday ] ? ]
weather	Let me have Saturday week's 2 pm outlook	[IN:GET_WEATHER Let me have [SL:DATE_TIME Saturday week 's 2 pm ] outlook ]
weather	when does the sun set in California	[IN:GET_SUNSET when does the sun set in [SL:LOCATION California ] ]
weather	what is the weather at 10 am	[IN:GET_WEATHER what is the weather [SL:DATE_TIME at 10 am ] ]
weather	What's the weather for Queens Birthday long weekend	[IN:GET_WEATHER What 's the weather for [SL:DATE_TIME Queens Birthday long weekend ] ]
weather	How good is the air quality today	[IN:UNSUPPORTED_WEATHER How good is the [SL:WEATHER_ATTRIBUTE air quality ] [SL:DATE_TIME today ] ]
weather	What's the forecast for Easter?	[IN:GET_WEATHER What 's the forecast [SL:DATE_TIME for Easter ] ? ]
weather	Will there be a lot of fog in the morning for the next seven days?	[IN:GET_WEATHER Will there be a lot of [SL:WEATHER_ATTRIBUTE fog ] in the [SL:DATE_TIME morning for the next seven days ] ? ]
weather	What's the forecast for this weekend	[IN:GET_WEATHER What 's the forecast [SL:DATE_TIME for this weekend ] ]
weather	What' the 7 day forecast in Hawaii next week?	[IN:GET_WEATHER What ' the [SL:DATE_TIME 7 day ] forecast in [SL:LOCATION Hawaii ] [SL:DATE_TIME next week ] ? ]
weather	What is the weather expected to be like tomorrow morning?	[IN:GET_WEATHER What is the weather expected to be like [SL:DATE_TIME tomorrow morning ] ? ]
weather	Is snow expected for Denver tomorrow?	[IN:GET_WEATHER Is [SL:WEATHER_ATTRIBUTE snow ] expected for [SL:LOCATION Denver ] [SL:DATE_TIME tomorrow ] ? ]
weather	Will I need a sweater tonight?	[IN:GET_WEATHER Will I need a [SL:WEATHER_ATTRIBUTE sweater ] [SL:DATE_TIME tonight ] ? ]
weather	How many inches of rain does Seattle get every year	[IN:GET_WEATHER How many [SL:WEATHER_ATTRIBUTE inches of rain ] does [SL:LOCATION Seattle ] get [SL:DATE_TIME every year ] ]
weather	Are they expecting a polar vortex this week?	[IN:GET_WEATHER Are they expecting a [SL:WEATHER_ATTRIBUTE polar vortex ] [SL:DATE_TIME this week ] ? ]
weather	what is the weather like in Idaho	[IN:GET_WEATHER what is the weather like in [SL:LOCATION Idaho ] ]
weather	Give me the forecast for this weekend	[IN:GET_WEATHER Give me the forecast [SL:DATE_TIME for this weekend ] ]
weather	what is the wind speed	[IN:GET_WEATHER what is the [SL:WEATHER_ATTRIBUTE wind ] speed ]
weather	Will the blizzard miss me	[IN:UNSUPPORTED_WEATHER Will the [SL:WEATHER_ATTRIBUTE blizzard ] miss me ]
weather	Is tomorrow a good day to visit the park?	[IN:GET_WEATHER Is [SL:DATE_TIME tomorrow ] a good day to visit the [SL:LOCATION park ] ? ]
weather	Will I need a coat for shopping?	[IN:GET_WEATHER Will I need a [SL:WEATHER_ATTRIBUTE coat ] for shopping ? ]
weather	I want to know the forecast for next Monday at 3pm in France, please.	[IN:GET_WEATHER I want to know the forecast [SL:DATE_TIME for next Monday at 3 pm ] in [SL:LOCATION France ] , please . ]
weather	Will we get a tornado from this storm?	[IN:GET_WEATHER Will we get a [SL:WEATHER_ATTRIBUTE tornado ] from this [SL:WEATHER_ATTRIBUTE storm ] ? ]
weather	Give me the forecast for Thailand	[IN:GET_WEATHER Give me the forecast for [SL:LOCATION Thailand ] ]
weather	find weather locally	[IN:GET_WEATHER find weather locally ]
weather	Are there any weather updates I should know about	[IN:UNSUPPORTED_WEATHER Are there any weather updates I should know about ]
weather	Tell me the weather now.	[IN:GET_WEATHER Tell me the weather now . ]
weather	Is it windy?	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE windy ] ? ]
weather	Do I need my snow boots today	[IN:GET_WEATHER Do I need my [SL:WEATHER_ATTRIBUTE snow boots ] [SL:DATE_TIME today ] ]
weather	What is the temperature in Phoenix today	[IN:GET_WEATHER What is the temperature in [SL:LOCATION Phoenix ] [SL:DATE_TIME today ] ]
weather	Is it going to rain tomorrow?	[IN:GET_WEATHER Is it going to [SL:WEATHER_ATTRIBUTE rain ] [SL:DATE_TIME tomorrow ] ? ]
weather	Is it gonna be hot tomorrow?	[IN:GET_WEATHER Is it gonna be [SL:WEATHER_ATTRIBUTE hot ] [SL:DATE_TIME tomorrow ] ? ]
weather	How hot is it today?	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE hot ] is it [SL:DATE_TIME today ] ? ]
weather	what is the weather in Miami today?	[IN:GET_WEATHER what is the weather in [SL:LOCATION Miami ] [SL:DATE_TIME today ] ? ]
weather	is it going to rain overnight?	[IN:GET_WEATHER is it going to [SL:WEATHER_ATTRIBUTE rain ] [SL:DATE_TIME overnight ] ? ]
weather	Is it around 100 in f dublin tonight	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE around ] [SL:WEATHER_ATTRIBUTE 100 ] in [SL:WEATHER_TEMPERATURE_UNIT f ] [SL:LOCATION dublin ] [SL:DATE_TIME tonight ] ]
weather	What's the weather on the 5th of June in California?	[IN:GET_WEATHER What 's the weather [SL:DATE_TIME on the 5th of June ] in [SL:LOCATION California ] ? ]
weather	What is the high?	[IN:GET_WEATHER What is the high ? ]
weather	What is the forecast for next Monday?	[IN:GET_WEATHER What is the forecast [SL:DATE_TIME for next Monday ] ? ]
weather	Should I put a coat on today?	[IN:GET_WEATHER Should I put a [SL:WEATHER_ATTRIBUTE coat ] [SL:DATE_TIME on today ] ? ]
weather	Should I grab some sunblock?	[IN:GET_WEATHER Should I grab some [SL:WEATHER_ATTRIBUTE sunblock ] ? ]
weather	what's the heat index today	[IN:GET_WEATHER what 's the [SL:WEATHER_ATTRIBUTE heat index ] [SL:DATE_TIME today ] ]
weather	what is the average snowfall this time of year	[IN:GET_WEATHER what is the average [SL:WEATHER_ATTRIBUTE snowfall ] [SL:DATE_TIME this time of year ] ]
weather	what is the humidity right now	[IN:GET_WEATHER what is the [SL:WEATHER_ATTRIBUTE humidity ] right now ]
weather	is it sweater weather	[IN:GET_WEATHER is it [SL:WEATHER_ATTRIBUTE sweater ] weather ]
weather	Will it be windy this afternoon	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE windy ] [SL:DATE_TIME this afternoon ] ]
weather	Hows the temperature this morning?	[IN:GET_WEATHER Hows the temperature [SL:DATE_TIME this morning ] ? ]
weather	What is the temperature right now in Fort Lauderdale	[IN:GET_WEATHER What is the temperature right now in [SL:LOCATION Fort Lauderdale ] ]
weather	What's the temperature of the ocean in May in Aruba	[IN:UNSUPPORTED_WEATHER What 's the temperature of the ocean [SL:DATE_TIME in May ] in [SL:LOCATION Aruba ] ]
weather	Can you get me the weather for the next 3 days	[IN:GET_WEATHER Can you get me the weather [SL:DATE_TIME for the next 3 days ] ]
weather	What the weather in London	[IN:GET_WEATHER What the weather in [SL:LOCATION London ] ]
weather	Did we break a rainfall record in Las Vegas	[IN:GET_WEATHER Did we break a [SL:WEATHER_ATTRIBUTE rainfall ] record in [SL:LOCATION Las Vegas ] ]
weather	Bring up Victoria's weather forecast.	[IN:GET_WEATHER Bring up [SL:LOCATION Victoria ] 's weather forecast . ]
weather	let me know when sunset is	[IN:GET_SUNSET let me know when sunset is ]
weather	I'd like a full forecast for next week.	[IN:GET_WEATHER I'd like a full forecast [SL:DATE_TIME for next week ] . ]
weather	Tell me the weather on 19th May.	[IN:GET_WEATHER Tell me the weather [SL:DATE_TIME on 19th May ] . ]
weather	What's the weather saying for Easter weekend	[IN:GET_WEATHER What 's the weather saying for [SL:DATE_TIME Easter weekend ] ]
weather	Weather, 5 days from now	[IN:GET_WEATHER Weather , [SL:DATE_TIME 5 days from now ] ]
weather	Is there Ice on the roads?	[IN:GET_WEATHER Is there [SL:WEATHER_ATTRIBUTE Ice ] on the roads ? ]
weather	What is this weekend looking like for weather	[IN:GET_WEATHER What is [SL:DATE_TIME this weekend ] looking like for weather ]
weather	Temperature menlo park today c	[IN:GET_WEATHER Temperature [SL:LOCATION menlo park ] [SL:DATE_TIME today ] [SL:WEATHER_TEMPERATURE_UNIT c ] ]
weather	What is the temperature in Buenos Aires?	[IN:GET_WEATHER What is the temperature in [SL:LOCATION Buenos Aires ] ? ]
weather	was there an ice storm this time last year	[IN:UNSUPPORTED_WEATHER was there an [SL:WEATHER_ATTRIBUTE ice ] [SL:WEATHER_ATTRIBUTE storm ] this time [SL:DATE_TIME last year ] ]
weather	Is a jacket necessary?	[IN:GET_WEATHER Is a [SL:WEATHER_ATTRIBUTE jacket ] necessary ? ]
weather	Tell me the weather	[IN:GET_WEATHER Tell me the weather ]
weather	Weather forecast for next weekend please.	[IN:GET_WEATHER Weather forecast [SL:DATE_TIME for next weekend ] please . ]
weather	What's next week's forecast?	[IN:GET_WEATHER What 's [SL:DATE_TIME next week ] 's forecast ? ]
weather	Will it snow tomorrow?	[IN:GET_WEATHER Will it [SL:WEATHER_ATTRIBUTE snow ] [SL:DATE_TIME tomorrow ] ? ]
weather	Display Western Australia forecast	[IN:GET_WEATHER Display [SL:LOCATION Western Australia ] forecast ]
weather	When is the summer in Brazil	[IN:UNSUPPORTED_WEATHER When is the [SL:DATE_TIME summer ] in Brazil ]
weather	Will it cool off later today	[IN:GET_WEATHER Will it [SL:WEATHER_ATTRIBUTE cool ] off later [SL:DATE_TIME today ] ]
weather	Weather forecast in Edinburgh, please	[IN:GET_WEATHER Weather forecast in [SL:LOCATION Edinburgh ] , please ]
weather	Weather forecast for tomorrow at 3pm.	[IN:GET_WEATHER Weather forecast [SL:DATE_TIME for tomorrow at 3 pm ] . ]
weather	what was the last rain in los angeles	[IN:UNSUPPORTED_WEATHER what was the last [SL:WEATHER_ATTRIBUTE rain ] in los angeles ]
weather	What is the temperature in  Vancouver in Fahrenheit?	[IN:GET_WEATHER What is the temperature in [SL:LOCATION Vancouver ] in [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] ? ]
