domain	utterance	seqlogical
reminder	update my daily medication reminder to noon from 2pm.	[IN:UPDATE_REMINDER_DATE_TIME update [SL:PERSON_REMINDED my ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY daily ] ] ] [SL:TODO medication ] reminder [SL:DATE_TIME_NEW to noon ] [SL:DATE_TIME from 2 pm ] . ]
reminder	Send a reminder to the gold volleyball group that the teambuild begins promptly at 2pm	[IN:CREATE_REMINDER Send a reminder to the [SL:PERSON_REMINDED gold volleyball ] group that [SL:TODO the teambuild begins promptly ] [SL:DATE_TIME at 2 pm ] ]
reminder	Remind me to make a dental appointment every 6 months.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO make a dental appointment ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY every ] [SL:DATE_TIME 6 months ] ] ] . ]
reminder	when is my reminder for my tee time on Friday?	[IN:GET_REMINDER_DATE_TIME when is [SL:PERSON_REMINDED my ] reminder for [SL:TODO my tee time ] [SL:DATE_TIME on Friday ] ? ]
reminder	delete the reminder for my dr appointment on friday dec 3rd	[IN:DELETE_REMINDER delete the reminder for [SL:TODO my dr appointment ] [SL:DATE_TIME on friday dec 3rd ] ]
reminder	add milk to my grocery reminder	[IN:UPDATE_REMINDER_TODO add [SL:TODO_NEW milk ] to [SL:PERSON_REMINDED my ] [SL:TODO grocery ] reminder ]
reminder	Add to my dinner reminder an alert to take my pills	[IN:UPDATE_REMINDER_TODO Add to [SL:PERSON_REMINDED my ] [SL:TODO dinner ] reminder an alert to [SL:TODO_NEW take my pills ] ]
reminder	Remind me to switch the laundry in 1 1/2 hours.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO switch the laundry ] [SL:DATE_TIME in 1 1 / 2 hours ] . ]
reminder	Set up a daily reminder for Hank to feed the dogs starting Friday.	[IN:CREATE_REMINDER Set up a [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY daily ] ] ] reminder for [SL:PERSON_REMINDED Hank ] to [SL:TODO [IN:GET_TODO [SL:TODO feed the dogs ] starting [SL:DATE_TIME Friday ] ] ] . ]
reminder	Remove the reminder for church services on Sunday.	[IN:DELETE_REMINDER Remove the reminder for [SL:TODO church services ] [SL:DATE_TIME on Sunday ] . ]
reminder	do I have any reminders set up?	[IN:GET_REMINDER do [SL:PERSON_REMINDED I ] have any reminders set up ? ]
reminder	Show me the reminder I set earlier	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER Show ] [SL:PERSON_REMINDED me ] the reminder I set earlier ]
reminder	Remind me of my doctor's appointment tomorrow	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] of [SL:TODO my doctor 's appointment ] [SL:DATE_TIME tomorrow ] ]
reminder	remind me to get gas for lawnmower	[IN:CREATE_REMINDER remind [SL:PERSON_REMINDED me ] to [SL:TODO get gas for lawnmower ] ]
reminder	What are my reminders for me and my high school friends group chat	[IN:GET_REMINDER What are my reminders for [SL:PERSON_REMINDED me ] and my [SL:PERSON_REMINDED high school friends ] group chat ]
reminder	set a reminder to watch a tv show at 5 pm today	[IN:CREATE_REMINDER set a reminder to [SL:TODO watch a tv show ] [SL:DATE_TIME at 5 pm today ] ]
reminder	Remind me to buy wine for the party in an hour	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO buy wine for the party ] [SL:DATE_TIME in an hour ] ]
reminder	remind me to adjust temperate in 15 minutes	[IN:CREATE_REMINDER remind [SL:PERSON_REMINDED me ] to [SL:TODO adjust temperate ] [SL:DATE_TIME in 15 minutes ] ]
reminder	Show my monthly alerts now	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER Show ] [SL:PERSON_REMINDED my ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY monthly ] ] ] alerts now ]
reminder	remind me to pick up coffee after work today	[IN:CREATE_REMINDER remind [SL:PERSON_REMINDED me ] to [SL:TODO pick up coffee after work ] [SL:DATE_TIME today ] ]
reminder	alert me one day before my carnote is due	[IN:CREATE_REMINDER alert [SL:PERSON_REMINDED me ] [SL:DATE_TIME one day before ] [SL:TODO my carnote is due ] ]
reminder	Remind me of appointment at 3 PM	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] of [SL:TODO appointment ] [SL:DATE_TIME at 3 PM ] ]
reminder	set a reminder that football practice starts back up on monday at 3pm	[IN:CREATE_REMINDER set a reminder that [SL:TODO football practice starts back up ] [SL:DATE_TIME on monday at 3 pm ] ]
reminder	Show me the reminders for the Newcomer's Club monthly meetings for the next two months.	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER Show ] [SL:PERSON_REMINDED me ] the reminders for [SL:TODO [IN:GET_TODO [SL:TODO the Newcomer 's Club ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY monthly ] ] ] [SL:TODO meetings ] ] ] [SL:DATE_TIME for the next two months ] . ]
reminder	Delete scheduled oil change for Friday	[IN:DELETE_REMINDER Delete [SL:TODO scheduled oil change ] [SL:DATE_TIME for Friday ] ]
reminder	What day is my reminder for my doctor appointment?	[IN:GET_REMINDER_DATE_TIME What day is [SL:PERSON_REMINDED my ] reminder for [SL:TODO my doctor appointment ] ? ]
reminder	Show me the car maintenance reminders coming up.	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER Show ] [SL:PERSON_REMINDED me ] the [SL:TODO car maintenance ] reminders coming up . ]
reminder	set a reminder to contact the humane society about the puppy coming off of hold	[IN:CREATE_REMINDER set a reminder to [SL:TODO contact the humane society about the puppy coming off of hold ] ]
reminder	Show me the reminder for the house tour	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER Show ] [SL:PERSON_REMINDED me ] the reminder for [SL:TODO the house tour ] ]
reminder	cancel all reminders about work since I quit my job	[IN:DELETE_REMINDER cancel [SL:AMOUNT all ] reminders about [SL:TODO work ] since [SL:PERSON_REMINDED I ] quit my job ]
reminder	Set reminder to book couples cruise by Friday August 17th.	[IN:CREATE_REMINDER Set reminder to [SL:TODO book couples cruise ] [SL:DATE_TIME by Friday August 17th ] . ]
reminder	Show me a reminder to take survey in 1 hour	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER Show ] [SL:PERSON_REMINDED me ] a reminder to [SL:TODO take survey ] [SL:DATE_TIME in 1 hour ] ]
reminder	delete reminders for monthly employee reviews	[IN:DELETE_REMINDER delete reminders for [SL:TODO monthly employee reviews ] ]
reminder	make a reminder for doctors appointment	[IN:CREATE_REMINDER make a reminder for [SL:TODO doctors appointment ] ]
reminder	remind me to meditate every day	[IN:CREATE_REMINDER remind [SL:PERSON_REMINDED me ] to [SL:TODO meditate ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY every day ] ] ] ]
reminder	Get rid of the PTO meeting reminder for tomorrow	[IN:DELETE_REMINDER Get rid of [SL:TODO the PTO meeting ] reminder [SL:DATE_TIME for tomorrow ] ]
reminder	I need a reminder set for Monday next week because air conditioner tech is coming to do a service on unit	[IN:CREATE_REMINDER [SL:PERSON_REMINDED I ] need a reminder set [SL:DATE_TIME for Monday next week ] because [SL:TODO air conditioner tech is coming to do a service on unit ] ]
reminder	will you remind me to get some cheese for the pizza tonight	[IN:CREATE_REMINDER will you remind [SL:PERSON_REMINDED me ] to [SL:TODO get some cheese for the pizza ] [SL:DATE_TIME tonight ] ]
reminder	Remind me- Brian's birthday is this wednesday	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] - [SL:TODO Brian 's birthday is ] [SL:DATE_TIME this wednesday ] ]
reminder	Move today's reminders to tomorrow	[IN:UPDATE_REMINDER_DATE_TIME Move [SL:DATE_TIME today ] 's reminders [SL:DATE_TIME_NEW to tomorrow ] ]
reminder	set a reminder to matts party on friday at 7pm	[IN:CREATE_REMINDER set a reminder to [SL:TODO matts party ] [SL:DATE_TIME on friday at 7 pm ] ]
reminder	Set a reminder to rent from Hertz on the morning of my flight to Arizona.	[IN:CREATE_REMINDER Set a reminder to [SL:TODO rent from Hertz on the morning of my flight to Arizona ] . ]
reminder	Please list all the reminders I have for Christmas	[IN:GET_REMINDER Please [SL:METHOD_RETRIEVAL_REMINDER list ] [SL:AMOUNT all ] the reminders [SL:PERSON_REMINDED I ] have [SL:DATE_TIME for Christmas ] ]
reminder	move reminder to pick up dry cleaning from tuesday to thursday	[IN:UPDATE_REMINDER_DATE_TIME move reminder to [SL:TODO pick up dry cleaning ] [SL:DATE_TIME from tuesday ] [SL:DATE_TIME_NEW to thursday ] ]
reminder	Set a reminder for me about my doctor's appointment on Wednesday	[IN:CREATE_REMINDER Set a reminder for [SL:PERSON_REMINDED me ] about [SL:TODO my doctor 's appointment ] [SL:DATE_TIME on Wednesday ] ]
reminder	Update shopping reminder to Saturday instead of Friday.	[IN:UPDATE_REMINDER_DATE_TIME Update [SL:TODO shopping ] reminder [SL:DATE_TIME_NEW to Saturday ] instead [SL:DATE_TIME of Friday ] . ]
reminder	Delete the reminder to meet John for breakfast	[IN:DELETE_REMINDER Delete the reminder to [SL:TODO meet John for breakfast ] ]
reminder	Delete the reminder for the rodeo event on Saturday night.	[IN:DELETE_REMINDER Delete the reminder for [SL:TODO the rodeo event ] [SL:DATE_TIME on Saturday night ] . ]
reminder	Set a reminder for my dad about our dinner plans tomorrow.	[IN:CREATE_REMINDER Set a reminder for [SL:PERSON_REMINDED [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION dad ] ] ] about [SL:TODO our dinner plans ] [SL:DATE_TIME tomorrow ] . ]
reminder	alert me  10 minutes before my 5 am appointment on friday	[IN:CREATE_REMINDER alert [SL:PERSON_REMINDED me ] [SL:DATE_TIME 10 minutes before ] [SL:TODO [IN:GET_TODO my [SL:DATE_TIME 5 am ] [SL:TODO appointment ] [SL:DATE_TIME on friday ] ] ] ]
reminder	I don't want to be late for work at 9 am; can you alert me 15 minutes before?	[IN:CREATE_REMINDER [SL:PERSON_REMINDED I ] don't want to be late for [SL:TODO [IN:GET_TODO [SL:TODO work ] [SL:DATE_TIME at 9 am ] ] ] ; can you alert me [SL:DATE_TIME 15 minutes before ] ? ]
reminder	Tell me all the reminders I have for Monday morning.	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER Tell ] me [SL:AMOUNT all ] the reminders [SL:PERSON_REMINDED I ] have [SL:DATE_TIME for Monday morning ] . ]
reminder	Set a reminder for school pick up every day at 1:45 PM.	[IN:CREATE_REMINDER Set a reminder for [SL:TODO school pick up ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY every day ] [SL:DATE_TIME at 1 : 45 PM ] ] ] . ]
reminder	any reminders for this afternoon	[IN:GET_REMINDER any reminders [SL:DATE_TIME for this afternoon ] ]
reminder	list reminders for today	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER list ] reminders [SL:DATE_TIME for today ] ]
reminder	Please cancelle the remaining reminders for Trombone lessons	[IN:DELETE_REMINDER Please cancelle the remaining reminders for [SL:TODO Trombone lessons ] ]
reminder	Have I got any bill payment reminders left for next week?	[IN:GET_REMINDER Have [SL:PERSON_REMINDED I ] got any [SL:TODO bill payment ] reminders left [SL:DATE_TIME for next week ] ? ]
reminder	What doctor reminders are for bill	[IN:GET_REMINDER What [SL:TODO doctor ] reminders are for [SL:PERSON_REMINDED bill ] ]
reminder	Create reminder to get trash and recycling ready for takeout every Wednesday night.	[IN:CREATE_REMINDER Create reminder to [SL:TODO get trash and recycling ready for takeout ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY every Wednesday night ] ] ] . ]
reminder	Add kale to my grocery reminder list.	[IN:UPDATE_REMINDER_TODO Add [SL:TODO_NEW kale ] to [SL:PERSON_REMINDED my ] [SL:TODO grocery ] reminder list . ]
reminder	where is the reminder about meeting sharon tomorrow	[IN:GET_REMINDER_LOCATION where is the reminder about [SL:TODO meeting sharon ] [SL:DATE_TIME tomorrow ] ]
reminder	remind me to pay my car insurance bill on the first of every month	[IN:CREATE_REMINDER remind [SL:PERSON_REMINDED me ] to [SL:TODO pay my car insurance bill ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:DATE_TIME on the first ] of [SL:FREQUENCY every month ] ] ] ]
reminder	The reminder about my TV show can be deleted	[IN:DELETE_REMINDER The reminder about [SL:PERSON_REMINDED my ] [SL:TODO TV show ] can be deleted ]
reminder	Deactivate all reminders for this week	[IN:DELETE_REMINDER Deactivate [SL:AMOUNT all ] reminders [SL:DATE_TIME for this week ] ]
reminder	Remind me to put the laundry in the washing machine tomorrow instead of Thursday.	[IN:UPDATE_REMINDER_DATE_TIME Remind [SL:PERSON_REMINDED me ] to [SL:TODO put the laundry in the washing machine ] [SL:DATE_TIME_NEW tomorrow ] instead [SL:DATE_TIME of Thursday ] . ]
reminder	How do I find reminders for homework due dates	[IN:HELP_REMINDER How do I find reminders for homework due dates ]
reminder	Remind me to drink water every 3 hours.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO drink water ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY every 3 hours ] ] ] . ]
reminder	Can you update the annual Christmas reminders to start on November 15th	[IN:UPDATE_REMINDER_DATE_TIME Can you update the [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY annual ] [SL:DATE_TIME Christmas ] ] ] reminders [SL:DATE_TIME_NEW to start on November 15th ] ]
reminder	remind me to respond to Jeffrey's email at 5pm	[IN:CREATE_REMINDER remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:REPLY_MESSAGE respond to [SL:RECIPIENT Jeffrey ] 's email ] ] [SL:DATE_TIME at 5 pm ] ]
reminder	Change the reminder on August 9th to August 19th	[IN:UPDATE_REMINDER_DATE_TIME Change the reminder [SL:DATE_TIME on August 9th ] [SL:DATE_TIME_NEW to August 19th ] ]
reminder	All of my reminders for this current week need deleting, regardless of what they are for.	[IN:DELETE_REMINDER [SL:AMOUNT All ] of [SL:PERSON_REMINDED my ] reminders [SL:DATE_TIME for this current week ] need deleting , regardless of what they are for . ]
reminder	Pull up reminders of this weeks shopping lists	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER Pull up ] reminders of [SL:TODO [IN:GET_TODO [SL:DATE_TIME this weeks ] [SL:TODO shopping lists ] ] ] ]
reminder	I don't want to be a bother, remind me to not call Adam every other morning.	[IN:CREATE_REMINDER I don't want to be a bother , remind [SL:PERSON_REMINDED me ] to [SL:TODO not call Adam ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY every other morning ] ] ] . ]
reminder	Reminder to pay rent first of every month	[IN:CREATE_REMINDER Reminder to [SL:TODO pay rent ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:DATE_TIME first ] of [SL:FREQUENCY every month ] ] ] ]
reminder	Cancel my dentist appointment reminder	[IN:DELETE_REMINDER Cancel [SL:PERSON_REMINDED my ] [SL:TODO dentist appointment ] reminder ]
reminder	My high school reunion is six months from today, please set a reminder for 1 month ahead.	[IN:CREATE_REMINDER [SL:TODO [IN:GET_TODO [SL:TODO My high school reunion ] is [SL:DATE_TIME six months from today ] ] ] , please set a reminder [SL:DATE_TIME for 1 month ahead ] . ]
reminder	Remind Uncle Max to feed the pets every day at 10am this week.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED [IN:GET_CONTACT [SL:TYPE_RELATION Uncle ] [SL:CONTACT Max ] ] ] to [SL:TODO feed the pets ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY every day ] [SL:DATE_TIME at 10 am this week ] ] ] . ]
reminder	Remind me to do nothing on Sunday but relax and recharge	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:GET_TODO [SL:TODO do nothing ] [SL:DATE_TIME on Sunday ] [SL:TODO but relax and recharge ] ] ] ]
reminder	Remind me email Bob 3 days	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] [SL:TODO [IN:SEND_MESSAGE email [SL:RECIPIENT Bob ] ] ] [SL:DATE_TIME 3 days ] ]
reminder	list all reminders i have for the month of may	[IN:GET_REMINDER list [SL:AMOUNT all ] reminders [SL:PERSON_REMINDED i ] have [SL:DATE_TIME for the month of may ] ]
reminder	what day is the reminder about going to the movies?	[IN:GET_REMINDER_DATE_TIME what day is the reminder about [SL:TODO going to the movies ] ? ]
reminder	set a reminder to go for a run every monday and wednesday at 7 am	[IN:CREATE_REMINDER set a reminder to [SL:TODO go for a run ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY every monday ] and [SL:FREQUENCY wednesday ] [SL:DATE_TIME at 7 am ] ] ] ]
reminder	Remove daily alert on my reminder   for a wake up call at 630 am until end of this month	[IN:DELETE_REMINDER Remove [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY daily ] ] ] alert on [SL:PERSON_REMINDED my ] reminder for a [SL:TODO [IN:GET_TODO [SL:TODO wake up call ] [SL:DATE_TIME at 630 am ] ] ] [SL:DATE_TIME until end of this month ] ]
reminder	How many shopping reminders do I have for this weekend?	[IN:GET_REMINDER_AMOUNT How many [SL:TODO shopping ] reminders do [SL:PERSON_REMINDED I ] have [SL:DATE_TIME for this weekend ] ? ]
reminder	Show reminders that repeat on Mondays	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER Show ] reminders that repeat [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:DATE_TIME on Mondays ] ] ] ]
reminder	could you find all my reminders for the month of october that have me meeting vivian	[IN:GET_REMINDER could you find [SL:AMOUNT all ] [SL:PERSON_REMINDED my ] reminders [SL:DATE_TIME for the month of october ] that have me [SL:TODO meeting vivian ] ]
reminder	Switch my hair appt reminder from Thursday at noon to Friday at 2pm	[IN:UPDATE_REMINDER_DATE_TIME Switch [SL:PERSON_REMINDED my ] [SL:TODO hair appt ] reminder [SL:DATE_TIME from Thursday at noon ] [SL:DATE_TIME_NEW to Friday at 2 pm ] ]
reminder	Add another reminder for next week’s final exam.	[IN:CREATE_REMINDER Add another reminder [SL:TODO [IN:GET_TODO [SL:DATE_TIME for next week ] ’s [SL:TODO final exam ] ] ] . ]
reminder	change myy reminder to make lunch at 1230 not 1 tomorrow	[IN:UPDATE_REMINDER_DATE_TIME change [SL:PERSON_REMINDED myy ] reminder to [SL:TODO make lunch ] [SL:DATE_TIME_NEW at 1230 ] not [SL:DATE_TIME 1 tomorrow ] ]
reminder	Create a reminder to me and my wife so we don't miss the finale of game of thrones.	[IN:CREATE_REMINDER Create a reminder to [SL:PERSON_REMINDED me ] and [SL:PERSON_REMINDED [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION wife ] ] ] so we don't miss [SL:TODO the finale of game of thrones ] . ]
reminder	what are all my food reminders for the week	[IN:GET_REMINDER what are [SL:AMOUNT all ] [SL:PERSON_REMINDED my ] [SL:TODO food ] reminders [SL:DATE_TIME for the week ] ]
reminder	The Happy Hour party for tomorrow is cancelled, and there is no need for a reminder. Please delete it Bot!	[IN:DELETE_REMINDER [SL:TODO [IN:GET_TODO [SL:TODO The Happy Hour party ] [SL:DATE_TIME for tomorrow ] ] ] is cancelled , and there is no need for a reminder . Please delete it Bot ! ]
reminder	tell me about my reminders for the next two days in the evenings	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER tell ] me about [SL:PERSON_REMINDED my ] reminders [SL:DATE_TIME for the next two days in the evenings ] ]
reminder	Update my interview reminder to be two hours instead of one.	[IN:UPDATE_REMINDER_DATE_TIME Update [SL:PERSON_REMINDED my ] [SL:TODO interview ] reminder to be [SL:DATE_TIME_NEW two hours ] instead [SL:DATE_TIME of one ] . ]
reminder	What reminders do I have for Saturday?	[IN:GET_REMINDER What reminders do [SL:PERSON_REMINDED I ] have [SL:DATE_TIME for Saturday ] ? ]
