domain	utterance	semantic_parse
messaging	Send a message to Ashley reminding him to meet me for my counseling session in his office tomorrow.	[IN:SEND_MESSAGE Send a message to [SL:RECIPIENT Ashley ] reminding him to [SL:CONTENT_EXACT meet me for my counseling session in his office tomorrow ] . ]
messaging	message the last person and tell them i'm driving	[IN:SEND_MESSAGE message [SL:RECIPIENT [IN:GET_MESSAGE the [SL:ORDINAL last ] person ] ] and tell them [SL:CONTENT_EXACT i'm driving ] ]
messaging	Message Robbie that's good.	[IN:SEND_MESSAGE Message [SL:RECIPIENT Robbie ] [SL:CONTENT_EXACT that 's good ] . ]
messaging	Text April and ask her to meet me at the pool.	[IN:SEND_MESSAGE Text [SL:RECIPIENT April ] and ask her to [SL:CONTENT_EXACT meet me at the pool ] . ]
messaging	Can you send a message to my brother saying to pick me up at 4PM?	[IN:SEND_MESSAGE Can you send a message to [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION brother ] ] ] saying to [SL:CONTENT_EXACT pick me up at 4 PM ] ? ]
messaging	Message Jen to thank her for the online gift.	[IN:SEND_MESSAGE Message [SL:RECIPIENT Jen ] to [SL:CONTENT_EXACT thank her for the online gift ] . ]
messaging	send a text to Jeff to see if he's coming in today	[IN:SEND_MESSAGE send a text to [SL:RECIPIENT Jeff ] to see if [SL:CONTENT_EXACT he 's coming in today ] ]
messaging	Message lets meet at the restaurant then go the the movie.	[IN:SEND_MESSAGE Message [SL:CONTENT_EXACT lets meet at the restaurant then go the the movie ] . ]
messaging	Message Casey to ask if she is available for dinner on Friday	[IN:SEND_MESSAGE Message [SL:RECIPIENT Casey ] to ask if [SL:CONTENT_EXACT she is available for dinner on Friday ] ]
messaging	ask ronnie when she will get here	[IN:SEND_MESSAGE ask [SL:RECIPIENT ronnie ] [SL:CONTENT_EXACT when she will get here ] ]
messaging	tell ruben that i am on my way	[IN:SEND_MESSAGE tell [SL:RECIPIENT ruben ] that [SL:CONTENT_EXACT i am on my way ] ]
messaging	Message Jacey and ask her to call the restaurant and reserve a table for 4 at 6 pm tonight	[IN:SEND_MESSAGE Message [SL:RECIPIENT Jacey ] and ask her to [SL:CONTENT_EXACT call the restaurant and reserve a table for 4 at 6 pm tonight ] ]
messaging	like the most recent message from Sac area climbers	[IN:REACT_MESSAGE [SL:TYPE_REACTION like ] the [SL:ORDINAL most recent ] message from [SL:GROUP Sac area climbers ] ]
messaging	Message Jason that I'll be 5 minutes late.	[IN:SEND_MESSAGE Message [SL:RECIPIENT Jason ] that [SL:CONTENT_EXACT I'll be 5 minutes late ] . ]
messaging	text paul and tell him not to tag me on facebook	[IN:SEND_MESSAGE text [SL:RECIPIENT paul ] and tell him [SL:CONTENT_EXACT not to tag me on facebook ] ]
messaging	Message Mom and see if shes coming over.	[IN:SEND_MESSAGE Message [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION Mom ] ] ] and see if [SL:CONTENT_EXACT shes coming over ] . ]
messaging	message Will and tell him that I call when I get there	[IN:SEND_MESSAGE message [SL:RECIPIENT Will ] and tell him that [SL:CONTENT_EXACT I call when I get there ] ]
messaging	Send message to May and check on the babies	[IN:SEND_MESSAGE Send message to [SL:RECIPIENT May ] and [SL:CONTENT_EXACT check on the babies ] ]
messaging	Message Lori to meet me near the escalator.	[IN:SEND_MESSAGE Message [SL:RECIPIENT Lori ] to [SL:CONTENT_EXACT meet me near the escalator ] . ]
messaging	Message my doctor asking if I can get a refill on my prescription without coming in to the office	[IN:SEND_MESSAGE Message [SL:RECIPIENT my doctor ] asking if [SL:CONTENT_EXACT I can get a refill on my prescription without coming in to the office ] ]
messaging	Send a message to Dana, Beth and Vicki to meet at my house tomorrow morning at 10am.	[IN:SEND_MESSAGE Send a message to [SL:RECIPIENT Dana ] , [SL:RECIPIENT Beth ] and [SL:RECIPIENT Vicki ] to [SL:CONTENT_EXACT meet at my house tomorrow morning at 10 am ] . ]
messaging	message Tia asking when she is coming	[IN:SEND_MESSAGE message [SL:RECIPIENT Tia ] asking [SL:CONTENT_EXACT when she is coming ] ]
messaging	Message Phil and ask if he is coming to work today.	[IN:SEND_MESSAGE Message [SL:RECIPIENT Phil ] and ask if [SL:CONTENT_EXACT he is coming to work today ] . ]
messaging	SEND A MESSAGE LETTING TAMEKA KNOW I APPRECIATED HER HELP	[IN:SEND_MESSAGE SEND A MESSAGE LETTING [SL:RECIPIENT TAMEKA ] KNOW [SL:CONTENT_EXACT I APPRECIATED HER HELP ] ]
messaging	Now this is what I want you to do Bot, message Kamal and find out if he is visiting Las Vegas soon.	[IN:SEND_MESSAGE Now this is what I want you to do Bot , message [SL:RECIPIENT Kamal ] and find out if [SL:CONTENT_EXACT he is visiting Las Vegas soon ] . ]
messaging	Send a message asking Jim if you saw the figures for new sales forecast	[IN:SEND_MESSAGE Send a message asking [SL:RECIPIENT Jim ] if [SL:CONTENT_EXACT you saw the figures for new sales forecast ] ]
messaging	Message Lucy and ask if she saw the movie.	[IN:SEND_MESSAGE Message [SL:RECIPIENT Lucy ] and ask if [SL:CONTENT_EXACT she saw the movie ] . ]
messaging	Ask Lisa if her dog is okay.	[IN:SEND_MESSAGE Ask [SL:RECIPIENT Lisa ] if [SL:CONTENT_EXACT her dog is okay ] . ]
messaging	Message mom asking when her flight gets in	[IN:SEND_MESSAGE Message [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION mom ] ] ] asking [SL:CONTENT_EXACT when her flight gets in ] ]
messaging	Message the Facebook thread and say I can't wait to see The Equalizer 2	[IN:SEND_MESSAGE Message the Facebook thread and say [SL:CONTENT_EXACT I can't wait to see The Equalizer 2 ] ]
messaging	Message Shauna and ask how the girls are doing	[IN:SEND_MESSAGE Message [SL:RECIPIENT Shauna ] and ask [SL:CONTENT_EXACT how the girls are doing ] ]
messaging	tell stacy dinner reservations are set	[IN:SEND_MESSAGE tell [SL:RECIPIENT stacy ] [SL:CONTENT_EXACT dinner reservations are set ] ]
messaging	Message all not tonight	[IN:SEND_MESSAGE Message [SL:AMOUNT all ] [SL:CONTENT_EXACT not tonight ] ]
messaging	Ask Stacey where mom is	[IN:SEND_MESSAGE Ask [SL:RECIPIENT Stacey ] [SL:CONTENT_EXACT where mom is ] ]
messaging	Text Andrea and tell her the party starts at 7	[IN:SEND_MESSAGE Text [SL:RECIPIENT Andrea ] and tell her [SL:CONTENT_EXACT the party starts at 7 ] ]
messaging	Send Kelly a message saying thanks	[IN:SEND_MESSAGE Send [SL:RECIPIENT Kelly ] a message saying [SL:CONTENT_EXACT thanks ] ]
messaging	Message James and let him know we need to study tomorrow at 1	[IN:SEND_MESSAGE Message [SL:RECIPIENT James ] and let him know [SL:CONTENT_EXACT we need to study tomorrow at 1 ] ]
messaging	Message Amazon customer service and ask them when my package will get here	[IN:SEND_MESSAGE Message [SL:RECIPIENT Amazon customer service ] and ask them [SL:CONTENT_EXACT when my package will get here ] ]
messaging	Send a message to Tiff asking if she can meet us at the Olive Garden at 6pm tonight.	[IN:SEND_MESSAGE Send a message to [SL:RECIPIENT Tiff ] asking if [SL:CONTENT_EXACT she can meet us at the Olive Garden at 6 pm tonight ] . ]
messaging	Message Tim asking if he has found my wallet at his house	[IN:SEND_MESSAGE Message [SL:RECIPIENT Tim ] asking if [SL:CONTENT_EXACT he has found my wallet at his house ] ]
messaging	Message Tom and see if he has seen my dog.	[IN:SEND_MESSAGE Message [SL:RECIPIENT Tom ] and see if [SL:CONTENT_EXACT he has seen my dog ] . ]
messaging	Message Mike to say I am going to be late	[IN:SEND_MESSAGE Message [SL:RECIPIENT Mike ] to say [SL:CONTENT_EXACT I am going to be late ] ]
messaging	tell my dad that I can't make it tonight	[IN:SEND_MESSAGE tell [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION dad ] ] ] that [SL:CONTENT_EXACT I can't make it tonight ] ]
messaging	Send a message to my doctor asking someone to call me asap	[IN:SEND_MESSAGE Send a message to [SL:RECIPIENT my doctor ] asking [SL:CONTENT_EXACT someone to call me asap ] ]
messaging	Message Chris to tell him the party has been cancelled.	[IN:SEND_MESSAGE Message [SL:RECIPIENT Chris ] to tell him [SL:CONTENT_EXACT the party has been cancelled ] . ]
messaging	message Mary to see if meeting is cancelled	[IN:SEND_MESSAGE message [SL:RECIPIENT Mary ] to see if [SL:CONTENT_EXACT meeting is cancelled ] ]
messaging	I want you to message Shakthi and let her know that chocolate is fine for the dessert.	[IN:SEND_MESSAGE I want you to message [SL:RECIPIENT Shakthi ] and let her know that [SL:CONTENT_EXACT chocolate is fine for the dessert ] . ]
messaging	Tell Michael to just get here a necklace	[IN:SEND_MESSAGE Tell [SL:RECIPIENT Michael ] to [SL:CONTENT_EXACT just get here a necklace ] ]
messaging	ask Mo that when will he get here	[IN:SEND_MESSAGE ask [SL:RECIPIENT Mo ] that [SL:CONTENT_EXACT when will he get here ] ]
messaging	Message Chad that I won't make it today.	[IN:SEND_MESSAGE Message [SL:RECIPIENT Chad ] that [SL:CONTENT_EXACT I won't make it today ] . ]
messaging	message colin and ask if he has the assignment with him	[IN:SEND_MESSAGE message [SL:RECIPIENT colin ] and ask if [SL:CONTENT_EXACT he has the assignment with him ] ]
messaging	Ask my sisters what they're getting Dad for Christmas this year	[IN:SEND_MESSAGE Ask [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION sisters ] ] ] [SL:CONTENT_EXACT what they're getting Dad for Christmas this year ] ]
messaging	Message Vi to let her know we'll be on our way there soon.	[IN:SEND_MESSAGE Message [SL:RECIPIENT Vi ] to let her know [SL:CONTENT_EXACT we'll be on our way there soon ] . ]
messaging	Message Charles asking where he parked the car	[IN:SEND_MESSAGE Message [SL:RECIPIENT Charles ] asking [SL:CONTENT_EXACT where he parked the car ] ]
messaging	Send an invite to Ashley to join the BCHS Alumni group.	[IN:SEND_MESSAGE Send an invite to [SL:RECIPIENT Ashley ] to [SL:CONTENT_EXACT join the BCHS Alumni group ] . ]
messaging	Ask my husband what he wants for dinner.	[IN:SEND_MESSAGE Ask [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION husband ] ] ] [SL:CONTENT_EXACT what he wants for dinner ] . ]
messaging	remind me to get another key made	[IN:SEND_MESSAGE remind [SL:RECIPIENT me ] to [SL:CONTENT_EXACT get another key made ] ]
messaging	Like the message from Dad	[IN:REACT_MESSAGE [SL:TYPE_REACTION Like ] the message from [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION Dad ] ] ] ]
messaging	Message Liz and ask if she's going to the library tomorrow.	[IN:SEND_MESSAGE Message [SL:RECIPIENT Liz ] and ask if [SL:CONTENT_EXACT she 's going to the library tomorrow ] . ]
messaging	Can you message Keerthana and let her know I am on my way to her house?	[IN:SEND_MESSAGE Can you message [SL:RECIPIENT Keerthana ] and let her know [SL:CONTENT_EXACT I am on my way to her house ] ? ]
messaging	Message Sam and see if she still wants the baby clothes.	[IN:SEND_MESSAGE Message [SL:RECIPIENT Sam ] and see if [SL:CONTENT_EXACT she still wants the baby clothes ] . ]
messaging	Message James and ask him if he has my water bottle	[IN:SEND_MESSAGE Message [SL:RECIPIENT James ] and ask him if [SL:CONTENT_EXACT he has my water bottle ] ]
messaging	Message Ralph and ask if he has my cell phone.	[IN:SEND_MESSAGE Message [SL:RECIPIENT Ralph ] and ask if [SL:CONTENT_EXACT he has my cell phone ] . ]
messaging	Ask Danielle if she wants to have lunch.	[IN:SEND_MESSAGE Ask [SL:RECIPIENT Danielle ] if [SL:CONTENT_EXACT she wants to have lunch ] . ]
messaging	Message Dan and see if he has my keys	[IN:SEND_MESSAGE Message [SL:RECIPIENT Dan ] and see if [SL:CONTENT_EXACT he has my keys ] ]
messaging	ASK MY HUSBAND IF HE'S GOING TO MAKE IT HOME FOR DINNER	[IN:SEND_MESSAGE ASK [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED MY ] [SL:TYPE_RELATION HUSBAND ] ] ] IF [SL:CONTENT_EXACT HE 'S GOING TO MAKE IT HOME FOR DINNER ] ]
messaging	Ask Ken if he took the dog out this morning.	[IN:SEND_MESSAGE Ask [SL:RECIPIENT Ken ] if [SL:CONTENT_EXACT he took the dog out this morning ] . ]
messaging	Message Ben and ask if he is seen my wallet.	[IN:SEND_MESSAGE Message [SL:RECIPIENT Ben ] and ask if [SL:CONTENT_EXACT he is seen my wallet ] . ]
messaging	send a message to Ronnie saying I'm on my way	[IN:SEND_MESSAGE send a message to [SL:RECIPIENT Ronnie ] saying [SL:CONTENT_EXACT I'm on my way ] ]
messaging	Message my mom that her dr appoint is at 10 am	[IN:SEND_MESSAGE Message [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION mom ] ] ] that [SL:CONTENT_EXACT her dr appoint is at 10 am ] ]
messaging	Send a message to my minister that I will be in church tomorrow	[IN:SEND_MESSAGE Send a message to [SL:RECIPIENT my minister ] that [SL:CONTENT_EXACT I will be in church tomorrow ] ]
messaging	Send a message to Carol to bring extra flip flops to the beach tomorrow.	[IN:SEND_MESSAGE Send a message to [SL:RECIPIENT Carol ] to [SL:CONTENT_EXACT bring extra flip flops to the beach tomorrow ] . ]
messaging	Ask Rocky what time he will get here	[IN:SEND_MESSAGE Ask [SL:RECIPIENT Rocky ] [SL:CONTENT_EXACT what time he will get here ] ]
messaging	Message John N. and ask him what time the sales meeting will be	[IN:SEND_MESSAGE Message [SL:RECIPIENT John N ] . and ask him [SL:CONTENT_EXACT what time the sales meeting will be ] ]
messaging	Message Jadon and ask what would they like for their birthday.	[IN:SEND_MESSAGE Message [SL:RECIPIENT Jadon ] and ask [SL:CONTENT_EXACT what would they like for their birthday ] . ]
messaging	Text Jacquie and tell her I am sorry her father died and she is in my prayers.	[IN:SEND_MESSAGE Text [SL:RECIPIENT Jacquie ] and tell her [SL:CONTENT_EXACT I am sorry her father died and she is in my prayers ] . ]
messaging	ask Mo when his plane leaves	[IN:SEND_MESSAGE ask [SL:RECIPIENT Mo ] [SL:CONTENT_EXACT when his plane leaves ] ]
messaging	Text Ashley cancel the plans tomorrow	[IN:SEND_MESSAGE Text [SL:RECIPIENT Ashley ] [SL:CONTENT_EXACT cancel the plans tomorrow ] ]
messaging	message Austin to pick up eggs and milk	[IN:SEND_MESSAGE message [SL:RECIPIENT Austin ] to [SL:CONTENT_EXACT pick up eggs and milk ] ]
messaging	Send a message to Lisa asking if she's coming tonight	[IN:SEND_MESSAGE Send a message to [SL:RECIPIENT Lisa ] asking if [SL:CONTENT_EXACT she 's coming tonight ] ]
messaging	MESSAGE MAGGIE AND ASK WHEN SHE'S GOING TO PICK UP THE COUCH	[IN:SEND_MESSAGE MESSAGE [SL:RECIPIENT MAGGIE ] AND ASK [SL:CONTENT_EXACT WHEN SHE 'S GOING TO PICK UP THE COUCH ] ]
messaging	Can you send that video to Jamie?	[IN:SEND_MESSAGE Can you send that [SL:TYPE_CONTENT video ] to [SL:RECIPIENT Jamie ] ? ]
messaging	Message Jeremy and ask what time he is planning for on SUnday.	[IN:SEND_MESSAGE Message [SL:RECIPIENT Jeremy ] and ask [SL:CONTENT_EXACT what time he is planning for on SUnday ] . ]
messaging	Message mama saying I'll be 15 minutes late	[IN:SEND_MESSAGE Message [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION mama ] ] ] saying [SL:CONTENT_EXACT I'll be 15 minutes late ] ]
messaging	Message Kim asking if Elizabeth has left the party yet	[IN:SEND_MESSAGE Message [SL:RECIPIENT Kim ] asking if [SL:CONTENT_EXACT Elizabeth has left the party yet ] ]
messaging	Send a message to Catelyn asking what time she will be here.	[IN:SEND_MESSAGE Send a message to [SL:RECIPIENT Catelyn ] asking [SL:CONTENT_EXACT what time she will be here ] . ]
messaging	Text Bobbie that I can't make it	[IN:SEND_MESSAGE Text [SL:RECIPIENT Bobbie ] that [SL:CONTENT_EXACT I can't make it ] ]
messaging	Message Jen and ask if she has plans for this weekend.	[IN:SEND_MESSAGE Message [SL:RECIPIENT Jen ] and ask if [SL:CONTENT_EXACT she has plans for this weekend ] . ]
messaging	Go ahead and tell Bill to meet me in the lobby of the hotel.	[IN:SEND_MESSAGE Go ahead and tell [SL:RECIPIENT Bill ] to [SL:CONTENT_EXACT meet me in the lobby of the hotel ] . ]
messaging	Like the message John just me.	[IN:REACT_MESSAGE [SL:TYPE_REACTION Like ] the message [SL:RECIPIENT John ] just [SL:RECIPIENT me ] . ]
messaging	Ask the group if I'm included	[IN:SEND_MESSAGE Ask the group if [SL:CONTENT_EXACT I'm included ] ]
messaging	Message the Coach to tell her we'll be late.	[IN:SEND_MESSAGE Message [SL:RECIPIENT the Coach ] to tell her [SL:CONTENT_EXACT we'll be late ] . ]
messaging	Message Justin to ask him if he will be coming up on Sunday	[IN:SEND_MESSAGE Message [SL:RECIPIENT Justin ] to ask him if [SL:CONTENT_EXACT he will be coming up on Sunday ] ]
messaging	Message Joe asking if he has my glasses	[IN:SEND_MESSAGE Message [SL:RECIPIENT Joe ] asking if [SL:CONTENT_EXACT he has my glasses ] ]
messaging	Message my husband asking if he is home yet	[IN:SEND_MESSAGE Message [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION husband ] ] ] asking if [SL:CONTENT_EXACT he is home yet ] ]
messaging	message mom and dad and tell them I will facetime them in 15 minutes	[IN:SEND_MESSAGE message [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION mom ] ] ] and [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION dad ] ] ] and tell them [SL:CONTENT_EXACT I will facetime them in 15 minutes ] ]
messaging	Send a message to Billy asking him what time he'll be here	[IN:SEND_MESSAGE Send a message to [SL:RECIPIENT Billy ] asking him [SL:CONTENT_EXACT what time he'll be here ] ]
messaging	tell my dad I am busy and will call him later	[IN:SEND_MESSAGE tell [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION dad ] ] ] [SL:CONTENT_EXACT I am busy and will call him later ] ]
messaging	Like Violets message	[IN:REACT_MESSAGE [SL:TYPE_REACTION Like ] [SL:RECIPIENT Violets ] message ]
messaging	I want you to message Ana and let her know I liked her recent post on gardens.	[IN:SEND_MESSAGE I want you to message [SL:RECIPIENT Ana ] and let her know [SL:CONTENT_EXACT I liked her recent post on gardens ] . ]
messaging	Send a message to Chad that I am running late.	[IN:SEND_MESSAGE Send a message to [SL:RECIPIENT Chad ] that [SL:CONTENT_EXACT I am running late ] . ]
messaging	Ask Leo where is he and what is his ETA.	[IN:SEND_MESSAGE Ask [SL:RECIPIENT Leo ] [SL:CONTENT_EXACT where is he and what is his ETA ] . ]
