domain	utterance	semantic_parse
timer	Cancel the timer	[IN:DELETE_TIMER Cancel the [SL:METHOD_TIMER timer ] ]
timer	Add 5 more minutes to timer	[IN:ADD_TIME_TIMER Add [SL:DATE_TIME 5 more minutes ] to [SL:METHOD_TIMER timer ] ]
timer	how many timers do I have set?	[IN:GET_TIMER how many [SL:METHOD_TIMER timers ] do I have set ? ]
timer	How much time is left on my timer	[IN:GET_TIMER How much time is left on my [SL:METHOD_TIMER timer ] ]
timer	Change a time on my timer.	[IN:UPDATE_TIMER Change a time on my [SL:METHOD_TIMER timer ] . ]
timer	pause the timer	[IN:PAUSE_TIMER pause the [SL:METHOD_TIMER timer ] ]
timer	Restart the timer	[IN:RESTART_TIMER Restart the [SL:METHOD_TIMER timer ] ]
timer	add 5 minutes to timer	[IN:ADD_TIME_TIMER add [SL:DATE_TIME 5 minutes ] to [SL:METHOD_TIMER timer ] ]
timer	clear timer	[IN:DELETE_TIMER clear [SL:METHOD_TIMER timer ] ]
timer	Resume the timer.	[IN:RESUME_TIMER Resume the [SL:METHOD_TIMER timer ] . ]
timer	End timer	[IN:DELETE_TIMER End [SL:METHOD_TIMER timer ] ]
timer	How much time do I have left before the clothes are done in the dryer	[IN:GET_TIMER How much [SL:METHOD_TIMER time ] do I have left before the clothes are done in the dryer ]
timer	start timer please	[IN:CREATE_TIMER start [SL:METHOD_TIMER timer ] please ]
timer	turn off all timers	[IN:PAUSE_TIMER turn off [SL:AMOUNT all ] [SL:METHOD_TIMER timers ] ]
timer	Restart my timer	[IN:RESTART_TIMER Restart my [SL:METHOD_TIMER timer ] ]
timer	please set timer for 3pm	[IN:CREATE_TIMER please set [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 3 pm ] ]
timer	Is there a timer already going?	[IN:GET_TIMER Is there a [SL:METHOD_TIMER timer ] already going ? ]
timer	45 second timer between this set.	[IN:CREATE_TIMER [SL:DATE_TIME 45 second ] [SL:METHOD_TIMER timer ] between this set . ]
timer	what timers do i have set	[IN:GET_TIMER what [SL:METHOD_TIMER timers ] do i have set ]
timer	can you add 5 minutes to the timer	[IN:ADD_TIME_TIMER can you add [SL:DATE_TIME 5 minutes ] to the [SL:METHOD_TIMER timer ] ]
timer	Set a timer for 63 minutes for the roast beef	[IN:CREATE_TIMER Set a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 63 minutes ] for the roast beef ]
timer	Set a timer for 91 minutes	[IN:CREATE_TIMER Set a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 91 minutes ] ]
timer	resume the timer	[IN:RESUME_TIMER resume the [SL:METHOD_TIMER timer ] ]
timer	delete the timer.	[IN:DELETE_TIMER delete the [SL:METHOD_TIMER timer ] . ]
timer	how much time do I have left on timer	[IN:GET_TIMER how much time do I have left on [SL:METHOD_TIMER timer ] ]
timer	Set timer for 50 minutes	[IN:CREATE_TIMER Set [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 50 minutes ] ]
timer	How long did I set the timer?	[IN:GET_TIMER How long did I set the [SL:METHOD_TIMER timer ] ? ]
timer	stop timer and reset	[IN:PAUSE_TIMER stop [SL:METHOD_TIMER timer ] and reset ]
timer	How far along is my timer?	[IN:GET_TIMER How far along is my [SL:METHOD_TIMER timer ] ? ]
timer	Delete all timers	[IN:DELETE_TIMER Delete [SL:AMOUNT all ] [SL:METHOD_TIMER timers ] ]
timer	How much time is left on my 20 minute timer?	[IN:GET_TIMER How much time is left on my [SL:TIMER_NAME [IN:GET_TIME [SL:DATE_TIME 20 minute ] ] ] [SL:METHOD_TIMER timer ] ? ]
timer	turn off timer	[IN:PAUSE_TIMER turn off [SL:METHOD_TIMER timer ] ]
timer	add 35 minutes to timer	[IN:ADD_TIME_TIMER add [SL:DATE_TIME 35 minutes ] to [SL:METHOD_TIMER timer ] ]
timer	shut the timer off	[IN:PAUSE_TIMER shut the [SL:METHOD_TIMER timer ] off ]
timer	how long is the timer set for	[IN:GET_TIMER how long is the [SL:METHOD_TIMER timer ] set for ]
timer	clear all timers	[IN:DELETE_TIMER clear [SL:AMOUNT all ] [SL:METHOD_TIMER timers ] ]
timer	delete that last timer and tell me what is still running	[IN:DELETE_TIMER delete that [SL:ORDINAL last ] [SL:METHOD_TIMER timer ] and tell me what is still running ]
timer	Begin timer in two minutes.	[IN:CREATE_TIMER Begin [SL:METHOD_TIMER timer ] [SL:DATE_TIME in two minutes ] . ]
timer	Restart my timer.	[IN:RESTART_TIMER Restart my [SL:METHOD_TIMER timer ] . ]
timer	set my timer to go off in 3 minutes	[IN:CREATE_TIMER set my [SL:METHOD_TIMER timer ] to go off [SL:DATE_TIME in 3 minutes ] ]
timer	set a timer for 5 minutes	[IN:CREATE_TIMER set a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 5 minutes ] ]
timer	Add 5 more minutes to this timer.	[IN:ADD_TIME_TIMER Add [SL:DATE_TIME 5 more minutes ] to this [SL:METHOD_TIMER timer ] . ]
timer	Set sleep timer for 20 minutes.	[IN:CREATE_TIMER Set sleep [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 20 minutes ] . ]
timer	Add four minutes to my timer	[IN:ADD_TIME_TIMER Add [SL:DATE_TIME four minutes ] to my [SL:METHOD_TIMER timer ] ]
timer	stop timer	[IN:PAUSE_TIMER stop [SL:METHOD_TIMER timer ] ]
timer	Please set my timer for 15 minutes	[IN:CREATE_TIMER Please set my [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 15 minutes ] ]
timer	set timer now	[IN:CREATE_TIMER set [SL:METHOD_TIMER timer ] now ]
timer	Start a timer in 5 minutes for 40 minutes.	[IN:CREATE_TIMER Start a [SL:METHOD_TIMER timer ] [SL:DATE_TIME in 5 minutes for 40 minutes ] . ]
timer	reset timer	[IN:RESTART_TIMER reset [SL:METHOD_TIMER timer ] ]
timer	pause first timer	[IN:PAUSE_TIMER pause [SL:ORDINAL first ] [SL:METHOD_TIMER timer ] ]
timer	How much time left to stop my timer?	[IN:GET_TIMER How much time left to stop my [SL:METHOD_TIMER timer ] ? ]
timer	Pause the timer	[IN:PAUSE_TIMER Pause the [SL:METHOD_TIMER timer ] ]
timer	How much time is left on my morning timer?	[IN:GET_TIMER How much time is left on my morning [SL:METHOD_TIMER timer ] ? ]
timer	Set a timer for a half hour	[IN:CREATE_TIMER Set a [SL:METHOD_TIMER timer ] for a [SL:DATE_TIME half hour ] ]
timer	Create a new timer	[IN:CREATE_TIMER Create a new [SL:METHOD_TIMER timer ] ]
timer	set a timer for 9 minutes	[IN:CREATE_TIMER set a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 9 minutes ] ]
timer	have timer stop in three minutes	[IN:CREATE_TIMER have [SL:METHOD_TIMER timer ] stop [SL:DATE_TIME in three minutes ] ]
timer	Stop the timer completely.	[IN:PAUSE_TIMER Stop the [SL:METHOD_TIMER timer ] completely . ]
timer	stop all timers	[IN:PAUSE_TIMER stop [SL:AMOUNT all ] [SL:METHOD_TIMER timers ] ]
timer	start timer countdown	[IN:CREATE_TIMER start [SL:METHOD_TIMER timer ] [SL:METHOD_TIMER countdown ] ]
timer	set a timer for 50 minutes	[IN:CREATE_TIMER set a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 50 minutes ] ]
timer	Stop Timer	[IN:PAUSE_TIMER Stop [SL:METHOD_TIMER Timer ] ]
timer	set my timer for 9 minutes please	[IN:CREATE_TIMER set my [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 9 minutes ] please ]
timer	cancel this timer	[IN:DELETE_TIMER cancel this [SL:METHOD_TIMER timer ] ]
timer	Add another 20 minutes to my timer.	[IN:ADD_TIME_TIMER Add another [SL:DATE_TIME 20 minutes ] to my timer . ]
timer	Start timer	[IN:CREATE_TIMER Start [SL:METHOD_TIMER timer ] ]
timer	How much longer until my time is up	[IN:GET_TIMER How much longer until my [SL:METHOD_TIMER time ] is up ]
timer	Cancel the countdown please	[IN:DELETE_TIMER Cancel the [SL:METHOD_TIMER countdown ] please ]
timer	start my walking timer	[IN:CREATE_TIMER start my [SL:TIMER_NAME walking ] [SL:METHOD_TIMER timer ] ]
timer	Timer stop	[IN:PAUSE_TIMER [SL:METHOD_TIMER Timer ] stop ]
timer	What's the time left?	[IN:GET_TIMER What 's the [SL:METHOD_TIMER time ] left ? ]
timer	Subtract 5 minutes from my timer.	[IN:SUBTRACT_TIME_TIMER Subtract [SL:DATE_TIME 5 minutes ] from my [SL:METHOD_TIMER timer ] . ]
timer	set a 8 minute timeout timer	[IN:CREATE_TIMER set a [SL:DATE_TIME 8 minute ] timeout [SL:METHOD_TIMER timer ] ]
timer	i need to reset the timer can you start over	[IN:RESTART_TIMER i need to reset the [SL:METHOD_TIMER timer ] can you start over ]
timer	Timer, 30 mins, start.	[IN:CREATE_TIMER [SL:METHOD_TIMER Timer ] , [SL:DATE_TIME 30 mins ] , start . ]
timer	delete my running timer	[IN:DELETE_TIMER delete my running [SL:METHOD_TIMER timer ] ]
timer	Set a timer for 25 minutes.	[IN:CREATE_TIMER Set a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 25 minutes ] . ]
timer	Cancel timer	[IN:DELETE_TIMER Cancel [SL:METHOD_TIMER timer ] ]
timer	cancel my timer	[IN:DELETE_TIMER cancel my [SL:METHOD_TIMER timer ] ]
timer	Create a new timer for six o'clock.	[IN:CREATE_TIMER Create a new [SL:METHOD_TIMER timer ] [SL:DATE_TIME for six o'clock ] . ]
timer	reset timer	[IN:RESTART_TIMER reset [SL:METHOD_TIMER timer ] ]
timer	Take 2 minutes off my timer.	[IN:SUBTRACT_TIME_TIMER Take [SL:DATE_TIME 2 minutes ] off my [SL:METHOD_TIMER timer ] . ]
timer	Set my timer for 3 minutes	[IN:CREATE_TIMER Set my [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 3 minutes ] ]
timer	please add 10 minutes to my timer	[IN:ADD_TIME_TIMER please add [SL:DATE_TIME 10 minutes ] to my [SL:METHOD_TIMER timer ] ]
timer	set time for 7 minutes	[IN:CREATE_TIMER set [SL:METHOD_TIMER time ] [SL:DATE_TIME for 7 minutes ] ]
timer	Set a timer for 30 minutes, please.	[IN:CREATE_TIMER Set a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 30 minutes ] , please . ]
timer	start the timer in 1 minute	[IN:CREATE_TIMER start the [SL:METHOD_TIMER timer ] [SL:DATE_TIME in 1 minute ] ]
timer	Cancel timer.	[IN:DELETE_TIMER Cancel [SL:METHOD_TIMER timer ] . ]
timer	start the timer	[IN:CREATE_TIMER start the [SL:METHOD_TIMER timer ] ]
timer	countdown from 40	[IN:CREATE_TIMER [SL:METHOD_TIMER countdown ] [SL:DATE_TIME from 40 ] ]
timer	how long do i have left on timer?	[IN:GET_TIMER how long do i have left on [SL:METHOD_TIMER timer ] ? ]
timer	Can you set my timer for 20 minutes from now?	[IN:CREATE_TIMER Can you set my [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 20 minutes from now ] ? ]
timer	Set a cookie timer for 8 minutes	[IN:CREATE_TIMER Set a cookie [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 8 minutes ] ]
timer	How many minutes are left on my timer?	[IN:GET_TIMER How many minutes are left on my [SL:METHOD_TIMER timer ] ? ]
timer	Set a timer for 30 minutes.	[IN:CREATE_TIMER Set a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 30 minutes ] . ]
timer	set a timer when i start running	[IN:CREATE_TIMER set a [SL:METHOD_TIMER timer ] when i start running ]
timer	How long is left on my timer?	[IN:GET_TIMER How long is left on my [SL:METHOD_TIMER timer ] ? ]
timer	please show me how much time i have left on my timer	[IN:GET_TIMER please show me how much time i have left on my [SL:METHOD_TIMER timer ] ]
timer	Please set a timer for 1 hour.	[IN:CREATE_TIMER Please set a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 1 hour ] . ]
timer	Set timer for 8 hours	[IN:CREATE_TIMER Set [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 8 hours ] ]
timer	Resume timer please	[IN:RESUME_TIMER Resume [SL:METHOD_TIMER timer ] please ]
timer	Start a 30 minute timer	[IN:CREATE_TIMER Start a [SL:DATE_TIME 30 minute ] [SL:METHOD_TIMER timer ] ]
timer	add seven minutes to my timer	[IN:ADD_TIME_TIMER add [SL:DATE_TIME seven minutes ] to my [SL:METHOD_TIMER timer ] ]
timer	add ten minutes to my timer	[IN:ADD_TIME_TIMER add [SL:DATE_TIME ten minutes ] to my [SL:METHOD_TIMER timer ] ]
timer	What was the initial time on my timer?	[IN:GET_TIMER What was the initial time on my [SL:METHOD_TIMER timer ] ? ]
timer	I need a 10 minute timer.	[IN:CREATE_TIMER I need a [SL:DATE_TIME 10 minute ] [SL:METHOD_TIMER timer ] . ]
timer	start timer now	[IN:CREATE_TIMER start [SL:METHOD_TIMER timer ] now ]
timer	The recipe says the chicken roast should cook for 1 hour. Bot can you set the timer for 1 hour?	[IN:CREATE_TIMER The recipe says the chicken roast should cook for 1 hour . Bot can you set the [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 1 hour ] ? ]
timer	I need to set up my timer up for four hours.	[IN:CREATE_TIMER I need to set up my [SL:METHOD_TIMER timer ] up [SL:DATE_TIME for four hours ] . ]
timer	Pause timer	[IN:PAUSE_TIMER Pause [SL:METHOD_TIMER timer ] ]
timer	i want to pause the timer	[IN:PAUSE_TIMER i want to pause the [SL:METHOD_TIMER timer ] ]
timer	When will my timer go off?	[IN:GET_TIMER When will my [SL:METHOD_TIMER timer ] go off ? ]
timer	Start timer	[IN:CREATE_TIMER Start [SL:METHOD_TIMER timer ] ]
timer	add five minutes to the timer	[IN:ADD_TIME_TIMER add [SL:DATE_TIME five minutes ] to the [SL:METHOD_TIMER timer ] ]
timer	Add another 5 minutes to my timer.	[IN:ADD_TIME_TIMER Add another [SL:DATE_TIME 5 minutes ] to my [SL:METHOD_TIMER timer ] . ]
timer	take 5 minutes  off my timer	[IN:SUBTRACT_TIME_TIMER take [SL:DATE_TIME 5 minutes ] off my [SL:METHOD_TIMER timer ] ]
timer	add 15 minutes to the current timer	[IN:ADD_TIME_TIMER add [SL:DATE_TIME 15 minutes ] to the current [SL:METHOD_TIMER timer ] ]
timer	Resume the timer please	[IN:RESUME_TIMER Resume the [SL:METHOD_TIMER timer ] please ]
timer	set timer for three minutes	[IN:CREATE_TIMER set [SL:METHOD_TIMER timer ] [SL:DATE_TIME for three minutes ] ]
timer	Restart my timer from the beginning.	[IN:RESTART_TIMER Restart my [SL:METHOD_TIMER timer ] from the beginning . ]
timer	please create a new timer	[IN:CREATE_TIMER please create a new [SL:METHOD_TIMER timer ] ]
timer	resume timer	[IN:RESUME_TIMER resume [SL:METHOD_TIMER timer ] ]
timer	set my timer for 30 minutes	[IN:CREATE_TIMER set my [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 30 minutes ] ]
timer	Set my timer for 5 minutes	[IN:CREATE_TIMER Set my [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 5 minutes ] ]
timer	set my timer for 15min	[IN:CREATE_TIMER set my [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 15min ] ]
timer	Restart timer	[IN:RESTART_TIMER Restart [SL:METHOD_TIMER timer ] ]
timer	set timer for 2 minutes	[IN:CREATE_TIMER set [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 2 minutes ] ]
timer	restart the timer for 25 minutes	[IN:RESTART_TIMER restart the [SL:METHOD_TIMER timer ] [SL:TIMER_NAME [IN:GET_TIME [SL:DATE_TIME for 25 minutes ] ] ] ]
timer	change timer	[IN:UPDATE_TIMER change [SL:METHOD_TIMER timer ] ]
timer	what is the maximum time on my timer	[IN:GET_TIMER what is the maximum time on my [SL:METHOD_TIMER timer ] ]
timer	Pause timer	[IN:PAUSE_TIMER Pause [SL:METHOD_TIMER timer ] ]
timer	Please set my timer for 19 minutes	[IN:CREATE_TIMER Please set my [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 19 minutes ] ]
timer	stop and delete the timer	[IN:PAUSE_TIMER stop and delete the [SL:METHOD_TIMER timer ] ]
timer	set new timer for 10 minutes	[IN:CREATE_TIMER set new [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 10 minutes ] ]
timer	What is the time left on my timer?	[IN:GET_TIMER What is the time left on my [SL:METHOD_TIMER timer ] ? ]
timer	Set timer for 20 minutes	[IN:CREATE_TIMER Set [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 20 minutes ] ]
timer	cancel all of my timers and alarms	[IN:DELETE_TIMER cancel [SL:AMOUNT all ] of my [SL:METHOD_TIMER timers ] and alarms ]
timer	What's the time set to on cardio timer	[IN:GET_TIMER What 's the time set to on cardio [SL:METHOD_TIMER timer ] ]
timer	How much time is left on my timer?	[IN:GET_TIMER How much time is left on my [SL:METHOD_TIMER timer ] ? ]
timer	What is the status of my timer	[IN:GET_TIMER What is the status of my [SL:METHOD_TIMER timer ] ]
timer	set timer for 1 minute	[IN:CREATE_TIMER set [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 1 minute ] ]
timer	delete the first timer	[IN:DELETE_TIMER delete the [SL:ORDINAL first ] [SL:METHOD_TIMER timer ] ]
timer	stop the last timer	[IN:PAUSE_TIMER stop the [SL:ORDINAL last ] [SL:METHOD_TIMER timer ] ]
timer	turn off my timer	[IN:PAUSE_TIMER turn off my [SL:METHOD_TIMER timer ] ]
timer	Increase my timer by 5 minutes.	[IN:ADD_TIME_TIMER Increase my [SL:METHOD_TIMER timer ] [SL:DATE_TIME by 5 minutes ] . ]
timer	Restart timer	[IN:RESTART_TIMER Restart [SL:METHOD_TIMER timer ] ]
timer	set timer for a minute	[IN:CREATE_TIMER set [SL:METHOD_TIMER timer ] [SL:DATE_TIME for a minute ] ]
timer	do I have any active timers?	[IN:GET_TIMER do I have any active [SL:METHOD_TIMER timers ] ? ]
timer	gimme a 10 minute timer	[IN:CREATE_TIMER gimme a [SL:DATE_TIME 10 minute ] [SL:METHOD_TIMER timer ] ]
timer	Add 5 more minutes to current timer.	[IN:ADD_TIME_TIMER Add [SL:DATE_TIME 5 more minutes ] to current [SL:METHOD_TIMER timer ] . ]
timer	start a 15 minute timer	[IN:CREATE_TIMER start a [SL:DATE_TIME 15 minute ] [SL:METHOD_TIMER timer ] ]
timer	set a timer for hard boiled eggs	[IN:CREATE_TIMER set a [SL:METHOD_TIMER timer ] for [SL:TIMER_NAME hard boiled eggs ] ]
timer	Set a timer for 1 minute	[IN:CREATE_TIMER Set a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 1 minute ] ]
timer	pause timer	[IN:PAUSE_TIMER pause [SL:METHOD_TIMER timer ] ]
timer	Set the timer for 11:32.	[IN:CREATE_TIMER Set the [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 11 : 32 ] . ]
timer	Pause timer	[IN:PAUSE_TIMER Pause [SL:METHOD_TIMER timer ] ]
timer	Pause the timer	[IN:PAUSE_TIMER Pause the [SL:METHOD_TIMER timer ] ]
timer	Set timer for 30 minutes	[IN:CREATE_TIMER Set [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 30 minutes ] ]
timer	start timer for 20 minutes	[IN:CREATE_TIMER start [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 20 minutes ] ]
timer	Please set a timer for 27 minutes	[IN:CREATE_TIMER Please set a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 27 minutes ] ]
timer	how much time is left on my timer?	[IN:GET_TIMER how much time is left on my [SL:METHOD_TIMER timer ] ? ]
timer	set a timer for twenty minutes.	[IN:CREATE_TIMER set a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for twenty minutes ] . ]
timer	set timer for walk	[IN:CREATE_TIMER set [SL:METHOD_TIMER timer ] for [SL:TIMER_NAME walk ] ]
timer	What is the time remaining?	[IN:GET_TIMER What is the [SL:METHOD_TIMER time ] remaining ? ]
timer	how much time is left?	[IN:GET_TIMER how much [SL:METHOD_TIMER time ] is left ? ]
timer	Pause my timer	[IN:PAUSE_TIMER Pause my [SL:METHOD_TIMER timer ] ]
timer	Resume timer	[IN:RESUME_TIMER Resume [SL:METHOD_TIMER timer ] ]
timer	How many timers did I create this month?	[IN:GET_TIMER How many [SL:METHOD_TIMER timers ] did I create [SL:TIMER_NAME [IN:GET_TIME [SL:DATE_TIME this month ] ] ] ? ]
timer	Can you set a timer for another 45 mins.?	[IN:CREATE_TIMER Can you set a [SL:METHOD_TIMER timer ] for another [SL:DATE_TIME 45 mins ] . ? ]
timer	display the timer	[IN:GET_TIMER display the [SL:METHOD_TIMER timer ] ]
timer	Delete all timers.	[IN:DELETE_TIMER Delete [SL:AMOUNT all ] [SL:METHOD_TIMER timers ] . ]
timer	Remove current timer	[IN:DELETE_TIMER Remove current [SL:METHOD_TIMER timer ] ]
timer	Set a timer for 20 minutes	[IN:CREATE_TIMER Set a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 20 minutes ] ]
timer	Set the timer for a 1 hour run	[IN:CREATE_TIMER Set the [SL:METHOD_TIMER timer ] for a [SL:DATE_TIME 1 hour ] run ]
timer	Add an hour to my timer	[IN:ADD_TIME_TIMER Add an [SL:DATE_TIME hour ] to my [SL:METHOD_TIMER timer ] ]
timer	add 20 minutes to my timer	[IN:ADD_TIME_TIMER add [SL:DATE_TIME 20 minutes ] to my [SL:METHOD_TIMER timer ] ]
timer	Set my timer for one hour.	[IN:CREATE_TIMER Set my [SL:METHOD_TIMER timer ] [SL:DATE_TIME for one hour ] . ]
timer	Set timer for 60 seconds.	[IN:CREATE_TIMER Set [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 60 seconds ] . ]
timer	Stop timer.	[IN:PAUSE_TIMER Stop [SL:METHOD_TIMER timer ] . ]
timer	Add a half hour to my timer	[IN:ADD_TIME_TIMER Add a [SL:DATE_TIME half hour ] to my [SL:METHOD_TIMER timer ] ]
timer	Pause the current time and start a new one for 50 minutes.	[IN:PAUSE_TIMER Pause the current [SL:METHOD_TIMER time ] and start a new one for 50 minutes . ]
timer	set another timer for 40 minutes	[IN:CREATE_TIMER set another [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 40 minutes ] ]
timer	add 7 more minutes to my timer	[IN:ADD_TIME_TIMER add [SL:DATE_TIME 7 more minutes ] to my [SL:METHOD_TIMER timer ] ]
timer	Set timer for 5 minutes	[IN:CREATE_TIMER Set [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 5 minutes ] ]
timer	set a timer for 40 minutes	[IN:CREATE_TIMER set a [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 40 minutes ] ]
timer	how many minutes left on the timer	[IN:GET_TIMER how many minutes left on the [SL:METHOD_TIMER timer ] ]
timer	hold time	[IN:PAUSE_TIMER hold [SL:METHOD_TIMER time ] ]
timer	Start timer	[IN:CREATE_TIMER Start [SL:METHOD_TIMER timer ] ]
timer	pause timer	[IN:PAUSE_TIMER pause [SL:METHOD_TIMER timer ] ]
timer	Set timer for two minutes	[IN:CREATE_TIMER Set [SL:METHOD_TIMER timer ] [SL:DATE_TIME for two minutes ] ]
timer	SET TIMER TO 30 MINUTES.	[IN:CREATE_TIMER SET [SL:METHOD_TIMER TIMER ] [SL:DATE_TIME TO 30 MINUTES ] . ]
timer	please start timer now	[IN:CREATE_TIMER please start [SL:METHOD_TIMER timer ] now ]
timer	reset the timer to 25 minutes.	[IN:RESTART_TIMER reset the [SL:METHOD_TIMER timer ] [SL:DATE_TIME to 25 minutes ] . ]
timer	Set TV timer for 1 hour.	[IN:CREATE_TIMER Set TV [SL:METHOD_TIMER timer ] [SL:DATE_TIME for 1 hour ] . ]
timer	set a 10 minute timer in 15 minutes	[IN:CREATE_TIMER set a [SL:DATE_TIME 10 minute ] [SL:METHOD_TIMER timer ] [SL:DATE_TIME in 15 minutes ] ]
